VehType,WeekdayMile,TimeInTraffic,HighwayUsage,RoomForChild,OwnershipDesire,MotEmission,SelfImage,DynaChargeFamili,FutureHalfVeh,Age,Gender,Race,Education,Income,PoliticAff,Population,DynaPay_EVOwners,DynaPay_TaxToll,DynaPay_Tax,DynaPay_GasPeople,DynaPay_Other,Gas,Electricity
1,5,4,1,5,1,2,1,3,2,2,2,1,5,11,4,3,0,0,1,1,0,3.158,0.0883
1,1,1,1,2,2,6,2,2,2,4,1,1,2,4,2,3,0,0,0,0,0,2.962,0.1019
1,3,2,1,1,1,4,3,3,2,1,2,1,2,3,4,2,0,1,0,0,0,2.962,0.1019
1,2,1,2,1,1,3,5,2,2,5,1,1,3,11,2,5,0,1,0,0,0,2.962,0.1019
1,5,2,1,1,2,4,1,3,2,3,2,1,3,11,4,4,0,0,1,0,0,2.962,0.1019
1,2,2,2,5,1,4,3,3,3,3,2,1,4,12,2,7,1,0,0,0,0,2.962,0.1019
1,4,2,1,1,2,4,2,3,1,2,2,1,4,10,3,1,1,1,0,0,0,2.962,0.1019
1,4,2,2,5,1,3,4,3,2,4,2,1,4,11,2,6,0,1,0,0,0,2.962,0.1019
1,3,3,3,5,2,6,4,2,2,4,2,1,5,12,2,7,0,1,0,0,0,2.962,0.1019
1,4,3,3,3,2,4,3,3,2,5,2,1,6,12,2,7,0,1,0,0,0,2.962,0.1019
1,5,2,3,5,2,2,4,3,2,3,2,1,4,9,1,6,0,1,1,0,0,2.962,0.1019
1,3,2,1,1,2,5,2,3,3,3,2,1,4,11,2,4,0,1,0,0,1,2.698,0.0984
1,5,2,3,5,2,6,3,3,3,2,1,1,4,10,2,5,0,1,0,0,0,2.683,0.0842
1,5,2,3,1,2,3,5,3,3,2,2,1,6,12,1,4,1,0,0,0,0,2.962,0.1019
1,5,3,3,5,1,6,3,3,2,4,2,1,6,12,2,2,0,1,0,0,0,2.962,0.1019
1,5,3,1,1,2,5,3,3,2,7,2,1,3,9,4,1,0,1,0,0,0,2.74,0.0991
1,3,2,2,1,2,6,3,3,2,6,2,1,5,11,4,5,0,1,0,0,0,2.962,0.1019
1,4,4,3,1,1,7,3,3,4,4,2,1,4,12,3,7,0,1,0,0,0,3.572,0.1523
1,2,1,3,4,2,5,2,3,2,6,2,1,6,9,4,1,0,1,0,0,0,2.683,0.0842
1,5,4,3,5,1,2,3,2,2,3,2,1,5,12,2,7,0,1,1,0,0,2.962,0.1019
1,3,2,2,5,2,5,3,3,7,3,1,1,3,6,2,5,0,1,0,0,0,2.615,0.0855
1,2,2,1,5,2,5,3,3,2,2,2,1,5,12,3,7,0,1,0,0,0,2.796,0.1338
1,5,3,3,5,1,4,1,3,2,4,2,1,6,12,2,3,0,0,0,0,1,3.572,0.1523
1,5,3,3,1,2,5,5,3,3,4,1,1,6,12,2,7,0,1,0,0,0,2.796,0.1338
1,2,1,2,2,2,4,3,3,2,5,2,1,3,9,2,1,0,1,0,0,0,3.572,0.1523
1,5,1,1,5,1,3,1,2,3,5,2,1,3,9,4,1,1,1,0,0,0,3.572,0.1523
1,1,1,1,5,1,4,4,3,2,6,2,1,4,7,2,2,0,1,0,0,0,3.572,0.1523
1,3,2,1,5,2,7,3,3,4,5,1,1,5,5,2,7,0,1,0,0,0,3.572,0.1523
1,1,1,1,4,2,7,2,3,7,5,2,1,4,11,3,1,0,0,0,0,0,3.237,0.1793
1,2,3,3,2,2,3,2,3,3,4,2,6,3,8,2,5,1,1,0,0,0,2.674,0.1566
1,5,2,3,4,2,6,3,3,1,6,2,1,5,11,3,1,0,0,0,0,1,3.572,0.1523
1,5,4,2,5,2,4,5,3,2,5,2,1,4,9,2,7,0,1,0,0,0,3.572,0.1523
1,2,2,2,1,2,5,1,3,2,5,2,1,3,5,4,4,1,1,1,1,0,3.572,0.1523
1,2,1,1,1,2,6,3,3,3,6,2,1,5,10,3,1,1,1,0,1,1,3.572,0.1523
1,2,2,3,1,2,4,3,3,2,6,2,1,6,11,2,3,1,1,1,0,0,3.572,0.1523
1,3,4,3,5,2,6,5,2,2,5,1,1,4,12,2,7,0,1,0,0,0,3.572,0.1523
1,3,1,1,1,2,6,3,3,2,5,2,1,6,12,3,1,0,1,0,0,0,2.877,0.1447
1,2,1,1,1,2,5,3,3,2,6,1,1,3,3,1,3,0,1,0,0,0,2.796,0.1338
1,3,3,3,5,2,5,1,2,2,5,2,1,4,11,2,1,0,1,0,0,0,3.572,0.1523
1,3,2,2,5,1,4,4,3,2,3,2,1,3,3,3,2,0,0,1,0,0,2.796,0.1338
1,3,3,2,4,1,3,2,2,7,5,2,1,5,9,2,7,1,1,0,1,0,3.572,0.1523
1,4,2,3,1,1,3,4,3,2,6,2,1,4,11,4,7,0,1,0,0,0,3.572,0.1523
1,4,1,3,4,2,2,3,3,2,3,1,5,5,9,2,3,1,1,0,1,0,3.251,0.0768
1,3,2,1,1,1,7,3,3,2,7,2,1,4,9,4,6,1,0,0,0,0,3.572,0.1523
1,3,1,1,5,1,4,5,3,1,4,1,1,5,12,3,1,0,0,0,1,0,2.877,0.1724
1,5,1,2,1,1,5,4,3,3,4,2,1,4,12,3,7,0,0,0,0,1,2.962,0.1019
1,3,1,2,5,1,4,5,3,2,4,2,1,4,12,2,7,1,0,0,0,0,3.572,0.1523
1,4,2,2,1,1,4,1,3,2,5,2,5,3,7,2,1,0,1,0,0,0,3.572,0.1523
1,3,2,2,2,2,2,3,3,2,5,2,1,3,5,2,1,0,1,0,0,0,2.962,0.1019
1,3,2,1,5,1,3,4,2,4,3,2,1,4,11,3,7,1,1,0,0,1,2.962,0.1019
1,2,2,2,1,2,7,4,3,4,5,2,1,4,1,3,7,0,1,0,0,0,2.74,0.0991
1,3,4,2,4,2,3,3,2,2,5,3,4,5,9,3,3,1,0,0,0,0,2.455,0.0974
1,2,3,1,5,2,4,2,3,3,3,2,2,6,12,3,7,0,1,1,1,0,2.53,0.0956
1,5,2,3,4,2,5,3,3,3,5,2,1,4,11,3,3,0,1,0,0,1,2.881,0.1105
1,3,2,2,5,2,4,1,3,3,4,2,1,5,11,4,7,0,0,0,0,1,3.572,0.1523
1,4,3,3,1,2,4,3,3,2,5,1,1,5,9,2,6,0,1,0,0,0,2.56,0.0909
1,3,3,1,1,1,3,3,3,4,5,1,1,4,11,3,7,0,1,0,0,0,2.532,0.0843
1,5,2,3,5,2,5,3,3,3,3,2,5,4,11,3,7,0,1,0,0,0,3.251,0.0768
1,2,2,1,1,1,3,3,2,3,5,1,1,5,12,2,7,0,1,0,0,0,2.661,0.1109
1,5,2,3,2,1,3,3,3,3,5,1,1,5,11,4,6,0,1,0,0,0,3.251,0.0768
1,4,1,1,5,1,5,2,2,2,4,1,1,6,12,2,4,0,1,0,1,0,2.816,0.0938
1,1,3,1,1,2,3,1,2,3,5,1,1,3,10,2,7,1,1,0,1,1,3.572,0.1523
1,3,1,2,1,2,3,2,3,2,3,2,1,4,11,3,1,0,0,1,0,0,2.881,0.1105
1,1,2,1,1,1,3,1,2,4,3,1,1,5,12,2,7,0,1,1,0,0,2.658,0.0959
1,5,3,3,5,2,7,2,2,2,4,2,1,3,11,3,7,0,0,0,1,0,2.532,0.0843
1,1,2,2,1,2,4,2,2,2,5,1,1,4,11,2,7,1,1,0,0,0,3.158,0.0883
1,4,3,1,1,2,7,5,3,3,4,2,2,4,9,2,7,0,0,1,0,0,2.74,0.0991
1,5,4,3,5,2,3,2,3,2,4,3,10,4,9,3,7,0,1,1,0,1,2.56,0.0909
1,5,3,3,1,2,4,2,2,2,4,1,1,4,11,2,1,0,0,0,1,0,2.606,0.1067
1,4,3,3,1,1,6,1,2,2,5,2,1,3,10,1,3,0,1,0,0,0,3.572,0.1523
1,4,3,3,5,2,3,5,3,2,5,2,1,4,11,3,1,0,1,0,0,0,2.615,0.0855
1,3,1,2,1,2,4,4,3,2,6,2,1,4,4,3,4,0,1,0,0,0,2.56,0.0909
1,2,2,1,1,1,3,3,3,3,5,1,1,5,12,2,3,0,1,0,0,0,2.661,0.1109
1,5,4,3,1,2,3,3,2,1,4,2,1,3,5,1,3,0,0,1,1,0,2.532,0.0843
1,5,3,3,1,2,4,4,3,2,2,2,1,3,5,3,6,0,1,0,0,0,2.532,0.0843
1,3,2,3,4,2,7,1,3,1,4,2,10,4,11,4,7,1,0,0,0,1,2.532,0.084
